tag,case_id,case_label,case_full_label,alignment_class,real_stage_values,real_attention_token_count_first_layer,aic_batch_size,aic_isl,aic_prefix,aic_ctx_tokens,first_formal_prefill_req_count,first_formal_decode_req_count,first_formal_sum_prefill_fresh_tokens,first_formal_sum_decode_kv_tokens,operator_family,display_name,real_components_json,aic_ops_json,real_gpu_makespan_ms,real_gpu_kernel_time_sum_ms,aic_per_layer_latency_ms,diff_real_minus_aic_ms,ratio_real_to_aic,coverage_status,boundary_note,aic_query_path_json,aic_query_shapes_json,top_real_kernels_json
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,C03,"C03
P8x512+0
D8x512",P b8 ctx4096 | isl512 pre0 | D b8 kv512,strict_prefix0,decode,4104.0,8,512,0,3584,7,1,3584,512,mla_total,MLA total,"[""attn_mqa"", ""fused_qkv_a_proj_with_mqa"", ""kv_a_layernorm"", ""o_proj"", ""q_a_layernorm"", ""q_b_proj"", ""rotary_emb""]","[""context_attention"", ""context_downscale_gemm"", ""context_kv_b_proj_gemm"", ""context_mla_concat_k"", ""context_proj_gemm"", ""context_q_b_proj_gemm""]",2.1059362,2.0994339999999996,1.6406118622085792,0.4653243377914207,1.2836285342744045,both,Roll-up of MLA child/operator pieces only; excludes MoE/FFN/embedding/logits and excludes generation-only steps.,"[""diagnostic_forced_prefix_ops"", ""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 7, \""s\"": 512, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]"", ""[{\""batch_size\"": 1, \""s\"": 3585, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 3585, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 3585, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 3585, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 3585, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""attn_mqa"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 0.9184243999999999}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.6304118}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.2284668}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.106272}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0811392}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,C04,"C04
P4x2048+0
D4x2048",P b4 ctx8192 | isl2048 pre0 | D b4 kv2048,strict_prefix0,prefill,8192.0,4,2048,0,6144,3,1,6144,2048,qkv_a_proj,qkv_a_proj,"[""fused_qkv_a_proj_with_mqa""]","[""context_downscale_gemm""]",0.27072640000000003,0.268736,0.1943087488344951,0.07641765116550495,1.3932795184152755,both,Real fused_qkv_a_proj_with_mqa includes q_a/kv_a projection path and fp8 activation quant kernel. AIC context_downscale_gemm is a standalone SDK GEMM op before context_mla_block; collector fp8 GEMM uses pre-quantized inputs and usually excludes runtime activation quantization.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 6145, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.195296}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.07343999999999999}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,C04,"C04
P4x2048+0
D4x2048",P b4 ctx8192 | isl2048 pre0 | D b4 kv2048,strict_prefix0,prefill,8192.0,4,2048,0,6144,3,1,6144,2048,q_a_layernorm,q_a_layernorm,"[""q_a_layernorm""]",[],0.0179392,0.0179392,0.0,,,real_only,Real has an explicit q_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""q_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.0179392}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,C04,"C04
P4x2048+0
D4x2048",P b4 ctx8192 | isl2048 pre0 | D b4 kv2048,strict_prefix0,prefill,8192.0,4,2048,0,6144,3,1,6144,2048,kv_a_layernorm,kv_a_layernorm,"[""kv_a_layernorm""]",[],0.0131712,0.0131712,0.0,,,real_only,Real has an explicit kv_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""kv_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.0131712}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,C04,"C04
P4x2048+0
D4x2048",P b4 ctx8192 | isl2048 pre0 | D b4 kv2048,strict_prefix0,prefill,8192.0,4,2048,0,6144,3,1,6144,2048,q_b_proj,q_b_proj,"[""q_b_proj""]","[""context_q_b_proj_gemm""]",0.44386559999999997,0.4424768,0.3755449411872365,0.06832065881276345,1.1819240557382469,both,"Both sides represent q_b projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 6145, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.4265088}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.015968}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,C04,"C04
P4x2048+0
D4x2048",P b4 ctx8192 | isl2048 pre0 | D b4 kv2048,strict_prefix0,prefill,8192.0,4,2048,0,6144,3,1,6144,2048,kv_b_proj,kv_b_proj,"[""kv_b_proj""]","[""context_kv_b_proj_gemm""]",0.5604544,0.5589824,0.23021592558264717,0.3302384744173529,2.4344727610896655,both,Present as a separate real child mainly for attn_mha/prefill cases; MQA cases often fold or omit this child.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 6145, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.5473472}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0116352}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,C04,"C04
P4x2048+0
D4x2048",P b4 ctx8192 | isl2048 pre0 | D b4 kv2048,strict_prefix0,prefill,8192.0,4,2048,0,6144,3,1,6144,2048,mla_concat_k,mla_concat_k,[],"[""context_mla_concat_k""]",0.0,0.0,0.17778983677271754,,,aic_only,AIC prefix/granular path models SGLang MLA K concat as a separate op; real trace usually exposes concat_mla_k_kernel inside surrounding child ranges.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 6145, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]",[]
agg_aic_p0_mid_b8_isl2048_ctx8192,C04,"C04
P4x2048+0
D4x2048",P b4 ctx8192 | isl2048 pre0 | D b4 kv2048,strict_prefix0,prefill,8192.0,4,2048,0,6144,3,1,6144,2048,rotary_emb,rotary_emb,"[""rotary_emb""]",[],0.10553599999999999,0.10553599999999999,0.0,,,real_only,Real has an explicit RoPE child range; AIC context MLA path does not expose a separate RoPE SDK op.,[],[],"[{""real_component"": ""rotary_emb"", ""kernel_short_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""avg_kernel_gpu_time_ms"": 0.10553599999999999}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,C04,"C04
P4x2048+0
D4x2048",P b4 ctx8192 | isl2048 pre0 | D b4 kv2048,strict_prefix0,prefill,8192.0,4,2048,0,6144,3,1,6144,2048,attention,attention,"[""attn_mha""]","[""context_attention""]",1.3274176,1.3273408,1.030195246897496,0.297222353102504,1.2885107012458168,both,Real attention may be attn_mha or attn_mqa depending on SGLang scheduling/backend choice. AIC context_attention is queried with the second-pass run_agg context-attention shape and scale correction.,"[""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 3, \""s\"": 2048, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 1.3241856}, {""real_component"": ""attn_mha"", ""kernel_short_name"": ""prepare_varlen_num_blocks_kernel"", ""avg_kernel_gpu_time_ms"": 0.0031551999999999995}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,C04,"C04
P4x2048+0
D4x2048",P b4 ctx8192 | isl2048 pre0 | D b4 kv2048,strict_prefix0,prefill,8192.0,4,2048,0,6144,3,1,6144,2048,o_proj,o_proj,"[""o_proj""]","[""context_proj_gemm""]",1.2621943999999998,1.2608376,1.1501976798568936,0.11199672014310624,1.0973717145360968,both,"Both sides represent output projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 6145, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.1010681999999998}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.1597694}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,C04,"C04
P4x2048+0
D4x2048",P b4 ctx8192 | isl2048 pre0 | D b4 kv2048,strict_prefix0,prefill,8192.0,4,2048,0,6144,3,1,6144,2048,mla_total,MLA total,"[""attn_mha"", ""fused_qkv_a_proj_with_mqa"", ""kv_a_layernorm"", ""kv_b_proj"", ""o_proj"", ""q_a_layernorm"", ""q_b_proj"", ""rotary_emb""]","[""context_attention"", ""context_downscale_gemm"", ""context_kv_b_proj_gemm"", ""context_mla_concat_k"", ""context_proj_gemm"", ""context_q_b_proj_gemm""]",4.0013048,3.9950200000000002,3.158252379131486,0.843052420868514,1.266936368492613,both,Roll-up of MLA child/operator pieces only; excludes MoE/FFN/embedding/logits and excludes generation-only steps.,"[""diagnostic_forced_prefix_ops"", ""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 3, \""s\"": 2048, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]"", ""[{\""batch_size\"": 1, \""s\"": 6145, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 6145, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 6145, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 6145, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 6145, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 1.3241856}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.1010681999999998}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.5473472}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.4265088}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.195296}]"
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,C05,"C05
P1x2048+0
D16x2048",P b1 ctx2048 | isl2048 pre0 | D b16 kv2048,strict_prefix0,prefill,2064.0,5,2048,0,8192,4,1,8191,2048,qkv_a_proj,qkv_a_proj,"[""fused_qkv_a_proj_with_mqa""]","[""context_downscale_gemm""]",0.0817728,0.0798208,0.24566652184456692,-0.1638937218445669,0.332860983197937,both,Real fused_qkv_a_proj_with_mqa includes q_a/kv_a projection path and fp8 activation quant kernel. AIC context_downscale_gemm is a standalone SDK GEMM op before context_mla_block; collector fp8 GEMM uses pre-quantized inputs and usually excludes runtime activation quantization.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.0594688}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.020352000000000002}]"
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,C05,"C05
P1x2048+0
D16x2048",P b1 ctx2048 | isl2048 pre0 | D b16 kv2048,strict_prefix0,prefill,2064.0,5,2048,0,8192,4,1,8191,2048,q_a_layernorm,q_a_layernorm,"[""q_a_layernorm""]",[],0.005568,0.005568,0.0,,,real_only,Real has an explicit q_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""q_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.005568}]"
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,C05,"C05
P1x2048+0
D16x2048",P b1 ctx2048 | isl2048 pre0 | D b16 kv2048,strict_prefix0,prefill,2064.0,5,2048,0,8192,4,1,8191,2048,kv_a_layernorm,kv_a_layernorm,"[""kv_a_layernorm""]",[],0.0052224,0.0052224,0.0,,,real_only,Real has an explicit kv_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""kv_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.0052224}]"
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,C05,"C05
P1x2048+0
D16x2048",P b1 ctx2048 | isl2048 pre0 | D b16 kv2048,strict_prefix0,prefill,2064.0,5,2048,0,8192,4,1,8191,2048,q_b_proj,q_b_proj,"[""q_b_proj""]","[""context_q_b_proj_gemm""]",0.13200620000000002,0.1305278,0.48832115386171404,-0.356314953861714,0.270326605669396,both,"Both sides represent q_b projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.1256062}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0049216}]"
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,C05,"C05
P1x2048+0
D16x2048",P b1 ctx2048 | isl2048 pre0 | D b16 kv2048,strict_prefix0,prefill,2064.0,5,2048,0,8192,4,1,8191,2048,kv_b_proj,kv_b_proj,"[""kv_b_proj""]","[""context_kv_b_proj_gemm""]",1.2606443999999999,1.258686,0.31023981161592484,0.950404588384075,4.063451410164826,both,Present as a separate real child mainly for attn_mha/prefill cases; MQA cases often fold or omit this child.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.2349869999999998}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.023699}]"
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,C05,"C05
P1x2048+0
D16x2048",P b1 ctx2048 | isl2048 pre0 | D b16 kv2048,strict_prefix0,prefill,2064.0,5,2048,0,8192,4,1,8191,2048,mla_concat_k,mla_concat_k,[],"[""context_mla_concat_k""]",0.0,0.0,0.23561389496317134,,,aic_only,AIC prefix/granular path models SGLang MLA K concat as a separate op; real trace usually exposes concat_mla_k_kernel inside surrounding child ranges.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]",[]
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,C05,"C05
P1x2048+0
D16x2048",P b1 ctx2048 | isl2048 pre0 | D b16 kv2048,strict_prefix0,prefill,2064.0,5,2048,0,8192,4,1,8191,2048,rotary_emb,rotary_emb,"[""rotary_emb""]",[],0.026534400000000003,0.026534400000000003,0.0,,,real_only,Real has an explicit RoPE child range; AIC context MLA path does not expose a separate RoPE SDK op.,[],[],"[{""real_component"": ""rotary_emb"", ""kernel_short_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""avg_kernel_gpu_time_ms"": 0.026534400000000003}]"
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,C05,"C05
P1x2048+0
D16x2048",P b1 ctx2048 | isl2048 pre0 | D b16 kv2048,strict_prefix0,prefill,2064.0,5,2048,0,8192,4,1,8191,2048,attention,attention,"[""attn_mha""]","[""context_attention""]",1.1917424,1.1916848,1.3545455932617188,-0.16280319326171866,0.8798097354038177,both,Real attention may be attn_mha or attn_mqa depending on SGLang scheduling/backend choice. AIC context_attention is queried with the second-pass run_agg context-attention shape and scale correction.,"[""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 4, \""s\"": 2048, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 1.1882031999999998}, {""real_component"": ""attn_mha"", ""kernel_short_name"": ""prepare_varlen_num_blocks_kernel"", ""avg_kernel_gpu_time_ms"": 0.0034816}]"
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,C05,"C05
P1x2048+0
D16x2048",P b1 ctx2048 | isl2048 pre0 | D b16 kv2048,strict_prefix0,prefill,2064.0,5,2048,0,8192,4,1,8191,2048,o_proj,o_proj,"[""o_proj""]","[""context_proj_gemm""]",0.379385,0.3779194,1.5220019002833094,-1.1426169002833095,0.24926710008008549,both,"Both sides represent output projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.3366458}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0412736}]"
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,C05,"C05
P1x2048+0
D16x2048",P b1 ctx2048 | isl2048 pre0 | D b16 kv2048,strict_prefix0,prefill,2064.0,5,2048,0,8192,4,1,8191,2048,mla_total,MLA total,"[""attn_mha"", ""fused_qkv_a_proj_with_mqa"", ""kv_a_layernorm"", ""kv_b_proj"", ""o_proj"", ""q_a_layernorm"", ""q_b_proj"", ""rotary_emb""]","[""context_attention"", ""context_downscale_gemm"", ""context_kv_b_proj_gemm"", ""context_mla_concat_k"", ""context_proj_gemm"", ""context_q_b_proj_gemm""]",3.0828756,3.0759636000000006,4.156388875830405,-1.0735132758304053,0.74171972163795,both,Roll-up of MLA child/operator pieces only; excludes MoE/FFN/embedding/logits and excludes generation-only steps.,"[""diagnostic_forced_prefix_ops"", ""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 4, \""s\"": 2048, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.2349869999999998}, {""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 1.1882031999999998}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.3366458}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.1256062}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.0594688}]"
agg_aic_p0_chunk_b9_isl8192_ctx8192,C06,"C06
P1x8192+0
D8x8192",P b1 ctx8192 | isl8192 pre0 | D b8 kv8192,strict_prefix0,prefill,8192.0,2,8192,0,8192,1,1,8191,8192,qkv_a_proj,qkv_a_proj,"[""fused_qkv_a_proj_with_mqa""]","[""context_downscale_gemm""]",0.27456,0.27307519999999996,0.24566652184456692,0.02889347815543311,1.1176125991384125,both,Real fused_qkv_a_proj_with_mqa includes q_a/kv_a projection path and fp8 activation quant kernel. AIC context_downscale_gemm is a standalone SDK GEMM op before context_mla_block; collector fp8 GEMM uses pre-quantized inputs and usually excludes runtime activation quantization.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.19852799999999998}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0745472}]"
agg_aic_p0_chunk_b9_isl8192_ctx8192,C06,"C06
P1x8192+0
D8x8192",P b1 ctx8192 | isl8192 pre0 | D b8 kv8192,strict_prefix0,prefill,8192.0,2,8192,0,8192,1,1,8191,8192,q_a_layernorm,q_a_layernorm,"[""q_a_layernorm""]",[],0.0177536,0.0177536,0.0,,,real_only,Real has an explicit q_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""q_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.0177536}]"
agg_aic_p0_chunk_b9_isl8192_ctx8192,C06,"C06
P1x8192+0
D8x8192",P b1 ctx8192 | isl8192 pre0 | D b8 kv8192,strict_prefix0,prefill,8192.0,2,8192,0,8192,1,1,8191,8192,kv_a_layernorm,kv_a_layernorm,"[""kv_a_layernorm""]",[],0.013062399999999998,0.013062399999999998,0.0,,,real_only,Real has an explicit kv_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""kv_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.013062399999999998}]"
agg_aic_p0_chunk_b9_isl8192_ctx8192,C06,"C06
P1x8192+0
D8x8192",P b1 ctx8192 | isl8192 pre0 | D b8 kv8192,strict_prefix0,prefill,8192.0,2,8192,0,8192,1,1,8191,8192,q_b_proj,q_b_proj,"[""q_b_proj""]","[""context_q_b_proj_gemm""]",0.452608,0.4509632,0.48832115386171404,-0.03571315386171403,0.9268654376750028,both,"Both sides represent q_b projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.4346496}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0163136}]"
agg_aic_p0_chunk_b9_isl8192_ctx8192,C06,"C06
P1x8192+0
D8x8192",P b1 ctx8192 | isl8192 pre0 | D b8 kv8192,strict_prefix0,prefill,8192.0,2,8192,0,8192,1,1,8191,8192,kv_b_proj,kv_b_proj,"[""kv_b_proj""]","[""context_kv_b_proj_gemm""]",2.9264956,2.9249276,0.31023981161592484,2.616255788384075,9.43301114307981,both,Present as a separate real child mainly for attn_mha/prefill cases; MQA cases often fold or omit this child.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 2.87703}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0478976}]"
