framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,nvfp4,12288,7168,2048,8,384,16,16,power_law_1.01,0.23132655468181854
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,12288,7168,2048,8,256,4,8,power_law_1.01,0.24265851109564096
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,nvfp4,16384,7168,2048,8,384,16,16,power_law_1.01,0.295097365335487
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,16384,7168,2048,8,256,4,8,power_law_1.01,0.30115320647749433
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,1,6144,16384,2,8,16,1,balanced,0.013676606344454185
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,2,6144,16384,2,8,16,1,balanced,0.02735321268890837
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,4,6144,16384,2,8,16,1,balanced,0.05470642537781674
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,8,6144,16384,2,8,16,1,balanced,0.028341609434235852
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,16,6144,16384,2,8,16,1,balanced,0.028383284701527338
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow_nongated,fp8,20480,4096,2688,22,512,2,4,power_law_1.2,0.7123418794607181
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,32,6144,16384,2,8,16,1,balanced,0.028544464522974194
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,48,6144,16384,2,8,16,1,balanced,0.028954009178471744
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,64,6144,16384,2,8,16,1,balanced,0.029385214135275953
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,80,6144,16384,2,8,16,1,balanced,0.02921130816469557
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,96,6144,16384,2,8,16,1,balanced,0.02926211935818514
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,128,6144,16384,2,8,16,1,balanced,0.02979648370608678
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,160,6144,16384,2,8,16,1,balanced,0.029749997806617197
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,192,6144,16384,2,8,16,1,balanced,0.03002697570789394
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,256,6144,16384,2,8,16,1,balanced,0.030455082498341612
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,320,6144,16384,2,8,16,1,balanced,0.03179968771445206
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,384,6144,16384,2,8,16,1,balanced,0.03399138976880987
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,nvfp4,20480,7168,2048,8,384,16,16,power_law_1.01,0.3656760473109155
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,512,6144,16384,2,8,16,1,balanced,0.03576327887496688
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,768,6144,16384,2,8,16,1,balanced,0.04011512812579524
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,20480,7168,2048,8,256,4,8,power_law_1.01,0.36813023092544134
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,1024,6144,16384,2,8,16,1,balanced,0.04296574899640906
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,1536,6144,16384,2,8,16,1,balanced,0.05189991620611731
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,2048,6144,16384,2,8,16,1,balanced,0.060166838771656336
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,3072,6144,16384,2,8,16,1,balanced,0.08112658573980593
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,4096,6144,16384,2,8,16,1,balanced,0.09826259784911676
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,6144,6144,16384,2,8,16,1,balanced,0.12793478614527104
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,8192,6144,16384,2,8,16,1,balanced,0.16003780801180673
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,12288,6144,16384,2,8,16,1,balanced,0.22565308703049505
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,16384,6144,16384,2,8,16,1,balanced,0.28485881877032415
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,20480,6144,16384,2,8,16,1,balanced,0.3461903227929777
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,32768,6144,16384,2,8,16,1,balanced,0.5443411461904413
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,32768,7168,2048,8,256,4,8,power_law_1.01,0.5654916445389211
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,nvfp4,32768,7168,2048,8,384,16,16,power_law_1.01,0.5595742866016152
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,65536,6144,16384,2,8,16,1,balanced,1.0641324044618525
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow_nongated,fp8,32768,4096,2688,22,512,2,4,power_law_1.2,1.0432611147129336
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,65536,7168,2048,8,256,4,8,power_law_1.01,1.1460725967108931
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,nvfp4,65536,7168,2048,8,384,16,16,power_law_1.01,0.9988305525346237
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow_nongated,fp8,65536,4096,2688,22,512,2,4,power_law_1.2,2.100056891941888
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,1,6144,16384,2,8,2,4,power_law_1.01,0.040594616803255934
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,2,6144,16384,2,8,2,4,power_law_1.01,0.03812335885762185
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,4,6144,16384,2,8,2,4,power_law_1.01,0.0762467177152437
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,8,6144,16384,2,8,2,4,power_law_1.01,0.04287435570557325
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,16,6144,16384,2,8,2,4,power_law_1.01,0.04179700631738223
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,32,6144,16384,2,8,2,4,power_law_1.01,0.043827345073728576
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,48,6144,16384,2,8,2,4,power_law_1.01,0.048423980541730895
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,64,6144,16384,2,8,2,4,power_law_1.01,0.05191550923452562
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,80,6144,16384,2,8,2,4,power_law_1.01,0.047491219479507886
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,96,6144,16384,2,8,2,4,power_law_1.01,0.04953285447070779
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,128,6144,16384,2,8,2,4,power_law_1.01,0.05015934787015885
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,160,6144,16384,2,8,2,4,power_law_1.01,0.050337310071066184
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,192,6144,16384,2,8,2,4,power_law_1.01,0.0514893946196083
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,256,6144,16384,2,8,2,4,power_law_1.01,0.055023228738834785
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,320,6144,16384,2,8,2,4,power_law_1.01,0.06178662651310347
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,1,4096,14336,2,8,32,2,power_law_1.01,0.010966109145771346
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,384,6144,16384,2,8,2,4,power_law_1.01,0.06448719178407547
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,2,4096,14336,2,8,32,2,power_law_1.01,0.021932218291542693
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,512,6144,16384,2,8,2,4,power_law_1.01,0.07180519485509254
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,4,4096,14336,2,8,32,2,power_law_1.01,0.043864436583085385
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,768,6144,16384,2,8,2,4,power_law_1.01,0.07820675998724602
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,8,4096,14336,2,8,32,2,power_law_1.01,0.010900395463782589
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,1,7168,2048,8,256,2,32,power_law_1.2,0.02795520045540549
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,16,4096,14336,2,8,32,2,power_law_1.01,0.01104925426289379
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,1024,6144,16384,2,8,2,4,power_law_1.01,0.09656951146561792
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,32,4096,14336,2,8,32,2,power_law_1.01,0.011295551506800838
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,48,4096,14336,2,8,32,2,power_law_1.01,0.011570758271368718
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,1536,6144,16384,2,8,2,4,power_law_1.01,0.12369999434647581
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,64,4096,14336,2,8,32,2,power_law_1.01,0.01187688280838306
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,2048,6144,16384,2,8,2,4,power_law_1.01,0.15332446514693648
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,80,4096,14336,2,8,32,2,power_law_1.01,0.012074407516715178
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,2,7168,2048,8,256,2,32,power_law_1.2,0.029275175784632818
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,96,4096,14336,2,8,32,2,power_law_1.01,0.0120710932721023
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,3072,6144,16384,2,8,2,4,power_law_1.01,0.1867080474858695
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,128,4096,14336,2,8,32,2,power_law_1.01,0.01239989593203705
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,160,4096,14336,2,8,32,2,power_law_1.01,0.012463371130492049
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,192,4096,14336,2,8,32,2,power_law_1.01,0.012669013256670246
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,4096,6144,16384,2,8,2,4,power_law_1.01,0.24822416809409695
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,4,7168,2048,8,256,2,32,power_law_1.2,0.02211101109408931
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,256,4096,14336,2,8,32,2,power_law_1.01,0.013528913595308808
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,320,4096,14336,2,8,32,2,power_law_1.01,0.014487241819752111
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,384,4096,14336,2,8,32,2,power_law_1.01,0.015733980542126408
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,6144,6144,16384,2,8,2,4,power_law_1.01,0.34214099953806554
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,512,4096,14336,2,8,32,2,power_law_1.01,0.01742593251912936
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,768,4096,14336,2,8,32,2,power_law_1.01,0.01923149830157688
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,8,7168,2048,8,256,2,32,power_law_1.2,0.04422202218817862
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,1024,4096,14336,2,8,32,2,power_law_1.01,0.022355247363538687
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,8192,6144,16384,2,8,2,4,power_law_1.01,0.43887303294395447
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,1536,4096,14336,2,8,32,2,power_law_1.01,0.0275737563022266
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,2048,4096,14336,2,8,32,2,power_law_1.01,0.03231141516779096
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,3072,4096,14336,2,8,32,2,power_law_1.01,0.045194472703411336
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,16,7168,2048,8,256,2,32,power_law_1.2,0.08844404437635724
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,4096,4096,14336,2,8,32,2,power_law_1.01,0.05781629044496911
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,12288,6144,16384,2,8,2,4,power_law_1.01,0.9156700209389727
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,6144,4096,14336,2,8,32,2,power_law_1.01,0.08005871036050811
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,8192,4096,14336,2,8,32,2,power_law_1.01,0.0965859704790411
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,1,6144,2560,8,160,16,1,balanced,0.018410666422410436
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,32,7168,2048,8,256,2,32,power_law_1.2,0.17688808875271447
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,12288,4096,14336,2,8,32,2,power_law_1.01,0.13221222007751615
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,16384,6144,16384,2,8,2,4,power_law_1.01,1.0247139603539737
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,2,6144,2560,8,160,16,1,balanced,0.03682133284482087
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,4,6144,2560,8,160,16,1,balanced,0.07364266568964174
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,8,6144,2560,8,160,16,1,balanced,0.14728533137928349
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,16,6144,2560,8,160,16,1,balanced,0.29457066275856697
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,16384,4096,14336,2,8,32,2,power_law_1.01,0.16947528569062548
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,32,6144,2560,8,160,16,1,balanced,0.059145625356574576
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,48,6144,2560,8,160,16,1,balanced,0.05594555170276469
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,64,6144,2560,8,160,16,1,balanced,0.05693149471162918
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,80,6144,2560,8,160,16,1,balanced,0.058302883074704846
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,96,6144,2560,8,160,16,1,balanced,0.05896871733461342
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,128,6144,2560,8,160,16,1,balanced,0.05934164238844609
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,20480,4096,14336,2,8,32,2,power_law_1.01,0.20673043530412943
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,160,6144,2560,8,160,16,1,balanced,0.06098715990936246
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,48,7168,2048,8,256,2,32,power_law_1.2,0.02401319080675907
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,192,6144,2560,8,160,16,1,balanced,0.06289031738398343
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,256,6144,2560,8,160,16,1,balanced,0.06442669600004847
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,320,6144,2560,8,160,16,1,balanced,0.06830928899333577
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,384,6144,2560,8,160,16,1,balanced,0.0712079787552057
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,512,6144,2560,8,160,16,1,balanced,0.07609616829794835
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,20480,6144,16384,2,8,2,4,power_law_1.01,1.1199401057560003
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,768,6144,2560,8,160,16,1,balanced,0.08491296265957446
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,32768,4096,14336,2,8,32,2,power_law_1.01,0.32257189604922665
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,1024,6144,2560,8,160,16,1,balanced,0.0971604205798883
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,1536,6144,2560,8,160,16,1,balanced,0.11690545168113743
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,2048,6144,2560,8,160,16,1,balanced,0.1505464059283962
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,64,7168,2048,8,256,2,32,power_law_1.2,0.024519892519123558
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,3072,6144,2560,8,160,16,1,balanced,0.18056616099668532
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,4096,6144,2560,8,160,16,1,balanced,0.2373361676337516
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,6144,6144,2560,8,160,16,1,balanced,0.32454053605798505
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,8192,6144,2560,8,160,16,1,balanced,0.4155586297764428
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,65536,4096,14336,2,8,32,2,power_law_1.01,0.6524073382662229
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,80,7168,2048,8,256,2,32,power_law_1.2,0.02565386623719934
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,12288,6144,2560,8,160,16,1,balanced,0.644369036916033
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,32768,6144,16384,2,8,2,4,power_law_1.01,1.5772443267586187
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,16384,6144,2560,8,160,16,1,balanced,0.7991330291015938
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,96,7168,2048,8,256,2,32,power_law_1.2,0.02605223259462584
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,20480,6144,2560,8,160,16,1,balanced,0.9565814218451578
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,128,7168,2048,8,256,2,32,power_law_1.2,0.02654431346093887
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,32768,6144,2560,8,160,16,1,balanced,1.544707551277434
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,160,7168,2048,8,256,2,32,power_law_1.2,0.027299611478905614
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,192,7168,2048,8,256,2,32,power_law_1.2,0.0283941140403434
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,65536,6144,2560,8,160,16,1,balanced,3.1087991733601257
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,65536,6144,16384,2,8,2,4,power_law_1.01,3.5987599582997665
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,256,7168,2048,8,256,2,32,power_law_1.2,0.030040493098463676
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,320,7168,2048,8,256,2,32,power_law_1.2,0.029467351432769844
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,384,7168,2048,8,256,2,32,power_law_1.2,0.031430814050156186
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,512,7168,2048,8,256,2,32,power_law_1.2,0.0346910031372585
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,768,7168,2048,8,256,2,32,power_law_1.2,0.038081821731706766
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,1024,7168,2048,8,256,2,32,power_law_1.2,0.04221996820860025
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,1536,7168,2048,8,256,2,32,power_law_1.2,0.04826402196695686
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,2048,7168,2048,8,256,2,32,power_law_1.2,0.057378232632883566
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,1,7168,2048,8,256,4,1,power_law_1.2,0.018006109107624402
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,3072,7168,2048,8,256,2,32,power_law_1.2,0.06942883746265827
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,2,7168,2048,8,256,4,1,power_law_1.2,0.036012218215248804
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,4096,7168,2048,8,256,2,32,power_law_1.2,0.08546545249519855
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,4,7168,2048,8,256,4,1,power_law_1.2,0.07202443643049761
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,6144,7168,2048,8,256,2,32,power_law_1.2,0.11151380652709167
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,1,7168,2048,8,384,2,64,balanced,0.023604364106149384
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,2,7168,2048,8,384,2,64,balanced,0.0237466779822756
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,fp8,8,7168,2048,8,256,4,1,power_law_1.2,0.14404887286099521
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,4,7168,2048,8,384,2,64,balanced,0.024007846397241055
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,8,7168,2048,8,384,2,64,balanced,0.02374419152248933
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,1,7168,2048,8,256,1,4,balanced,0.02697697010907258
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,16,7168,2048,8,384,2,64,balanced,0.04748838304497866
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,32,7168,2048,8,384,2,64,balanced,0.09497676608995732
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,2,7168,2048,8,256,1,4,balanced,0.05395394021814516
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,48,7168,2048,8,384,2,64,balanced,0.142465149134936
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,64,7168,2048,8,384,2,64,balanced,0.038534572462618016
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,4,7168,2048,8,256,1,4,balanced,0.10790788043629032
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,80,7168,2048,8,384,2,64,balanced,0.03952910091381791
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,96,7168,2048,8,384,2,64,balanced,0.039116796347520806
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,128,7168,2048,8,384,2,64,balanced,0.039166540365930036
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,8,7168,2048,8,256,1,4,balanced,0.21581576087258064
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,160,7168,2048,8,384,2,64,balanced,0.03999940210201164
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,192,7168,2048,8,384,2,64,balanced,0.03981623741062386
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,moe,moe_torch_flow,bfloat16,16,7168,2048,8,256,1,4,balanced,0.4316315217451613
