framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1,1,40,40,128,1,bfloat16,fp8,511,0.018400000035762788
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1,1,40,40,128,1,bfloat16,bfloat16,1023,0.0179967999458313
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1,1,40,40,128,1,bfloat16,fp8,1023,0.020001600682735442
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,48,48,128,1,bfloat16,fp8,127,0.03528479933738708
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,64,1,40,40,128,1,bfloat16,bfloat16,2047,0.8762864112854004
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1,1,40,40,128,1,bfloat16,bfloat16,2047,0.02534399926662445
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,bfloat16,1,0.01295360028743744
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1,1,40,40,128,1,bfloat16,fp8,2047,0.02301120012998581
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,bfloat16,7,0.012937599420547485
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,fp8,3,0.013079999387264252
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,fp8,7,0.01324480026960373
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,fp8,1,0.013184000551700593
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,bfloat16,15,0.012863999605178833
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,fp8,15,0.013059200346469879
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,bfloat16,31,0.01233920007944107
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,fp8,31,0.013179199397563934
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,bfloat16,63,0.012828800082206725
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,fp8,63,0.013076800107955932
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,fp8,127,0.01363999992609024
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,bfloat16,255,0.014425599575042724
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,fp8,255,0.015603199601173401
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,bfloat16,127,0.012535999715328216
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,bfloat16,511,0.017539200186729432
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,fp8,511,0.019276799261569978
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,bfloat16,1023,0.03119199872016907
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,fp8,1023,0.028966400027275085
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,bfloat16,2047,0.05228959918022156
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,fp8,2047,0.04358879923820495
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,bfloat16,1,0.04604319930076599
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,fp8,1,0.05545759797096252
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,bfloat16,3,0.045798400044441225
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,64,1,40,40,128,1,bfloat16,fp8,1,0.09645119905471802
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,bfloat16,7,0.04774560034275055
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,fp8,15,0.05448160171508789
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,bfloat16,15,0.045719999074935916
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,bfloat16,31,0.047147199511528015
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,fp8,31,0.052799999713897705
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,bfloat16,63,0.05057280063629151
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,fp8,63,0.0527072012424469
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,bfloat16,127,0.05518400073051453
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,fp8,127,0.05887519717216492
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,bfloat16,255,0.08317440152168273
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,fp8,255,0.07852320075035095
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,bfloat16,511,0.13256479501724244
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,fp8,511,0.11589280366897584
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,bfloat16,1023,0.23870880603790284
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,fp8,1023,0.17828160524368286
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1,1,40,40,128,1,bfloat16,bfloat16,7,0.012425599992275238
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,bfloat16,1,0.01621119976043701
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,fp8,2047,0.29190878868103026
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,fp8,1,0.017504000663757326
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,64,1,40,40,128,1,bfloat16,fp8,2047,0.5672448158264161
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,bfloat16,2047,0.445468807220459
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,fp8,3,0.017531199753284453
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,bfloat16,3,0.01621920019388199
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,bfloat16,15,0.01618400067090988
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,fp8,15,0.017481599748134614
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,bfloat16,7,0.01650719940662384
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,fp8,7,0.017718400061130523
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,bfloat16,31,0.016176000237464905
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,fp8,31,0.01746399998664856
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,bfloat16,127,0.016356800496578217
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,fp8,63,0.017744000256061553
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,fp8,127,0.017817600071430205
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,bfloat16,255,0.02000479996204376
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,fp8,255,0.021780799329280853
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,bfloat16,511,0.02985759973526001
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,fp8,511,0.02887200117111206
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,bfloat16,1023,0.05145919919013977
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,fp8,1023,0.045396798849105836
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,bfloat16,2047,0.08519200086593628
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,fp8,2047,0.07153599858283996
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,bfloat16,1,0.15254559516906738
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,bfloat16,3,0.15302400588989257
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,fp8,1,0.18821920156478883
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,fp8,3,0.18496160507202147
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,bfloat16,7,0.15308959484100343
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,fp8,3,0.053200000524520875
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,fp8,7,0.1882912039756775
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,40,40,128,1,bfloat16,fp8,7,0.05314720273017883
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,bfloat16,15,0.15315040349960327
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,fp8,15,0.18918559551239014
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,bfloat16,31,0.16243360042572022
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,fp8,31,0.18967519998550414
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,bfloat16,63,0.1637712001800537
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,fp8,63,0.20108160972595215
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,bfloat16,127,0.1738800048828125
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,fp8,127,0.21063039302825928
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,bfloat16,255,0.2573024034500122
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,fp8,255,0.267742395401001
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,bfloat16,511,0.4822688102722168
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,bfloat16,1,0.2927664041519165
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,fp8,511,0.4148240089416504
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,bfloat16,3,0.29258880615234373
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,fp8,1,0.36842401027679444
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,fp8,3,0.36786880493164065
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,fp8,1023,0.6572879791259766
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,bfloat16,7,0.2930815935134888
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,fp8,7,0.3695440053939819
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,bfloat16,15,0.3064271926879883
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,bfloat16,31,0.3100672006607056
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,fp8,15,0.36531519889831543
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,40,40,128,1,bfloat16,bfloat16,63,0.01658719927072525
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,bfloat16,63,0.3153808116912842
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,fp8,31,0.3891727924346924
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2,1,40,40,128,1,bfloat16,bfloat16,3,0.012932799756526947
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,fp8,63,0.385148811340332
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,bfloat16,127,0.32811200618743896
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,fp8,127,0.41176319122314453
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,bfloat16,255,0.49326558113098146
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,bfloat16,1,0.588705587387085
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,bfloat16,3,0.586678409576416
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,fp8,1,0.7164512157440186
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,fp8,3,0.7119040012359619
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,bfloat16,7,0.6055295944213868
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,bfloat16,15,0.621507215499878
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,fp8,7,0.7082831859588623
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,bfloat16,31,0.6047679901123046
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,fp8,15,0.7385104179382325
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,fp8,31,0.7655248165130615
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,bfloat16,1,0.02006080001592636
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,bfloat16,63,0.6246607780456543
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,fp8,1,0.02197919934988022
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,bfloat16,3,0.020950399339199066
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,fp8,3,0.021996800601482392
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,fp8,63,0.7624000072479248
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,bfloat16,7,0.021028800308704375
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,fp8,7,0.0220208004117012
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,bfloat16,127,0.6339136123657226
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,bfloat16,31,0.020129600167274476
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,bfloat16,15,0.020657600462436677
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,bfloat16,63,0.02014559954404831
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,fp8,63,0.022697600722312927
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,40,40,128,1,bfloat16,bfloat16,1023,0.8845744132995605
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,bfloat16,127,0.020744000375270844
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,fp8,127,0.022700800001621245
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,fp8,255,0.027774399518966673
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,bfloat16,255,0.030740800499916076
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,fp8,511,0.041606399416923526
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,bfloat16,1023,0.07893279790878296
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,fp8,1023,0.0629647970199585
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,bfloat16,2047,0.13101439476013182
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,fp8,2047,0.09856160283088684
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,40,40,128,1,bfloat16,fp8,255,0.5259552001953125
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,bfloat16,1,1.1896544456481934
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,fp8,1,1.3906543731689454
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,bfloat16,3,1.1871055603027343
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,fp8,3,1.4051424026489259
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,bfloat16,7,1.1767328262329102
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,fp8,15,0.02298080027103424
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,40,40,128,1,bfloat16,fp8,127,0.8121376037597656
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,bfloat16,511,0.04629279971122742
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,fp8,7,1.4312591552734375
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,bfloat16,15,1.1863759994506835
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,bfloat16,31,1.1908096313476562
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,fp8,15,1.4519231796264649
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,fp8,31,1.4696736335754395
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,bfloat16,63,1.1992464065551758
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,40,40,128,1,bfloat16,fp8,63,1.4907535552978515
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2048,1,40,40,128,1,bfloat16,bfloat16,1,2.3232303619384767
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2048,1,40,40,128,1,bfloat16,bfloat16,3,2.35436954498291
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,40,40,128,1,bfloat16,fp8,31,0.021724799275398256
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2048,1,40,40,128,1,bfloat16,fp8,1,2.924777603149414
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2048,1,40,40,128,1,bfloat16,bfloat16,7,2.352019119262695
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,bfloat16,1,0.02725600004196167
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,bfloat16,3,0.027224001288414002
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,fp8,1,0.03125280141830444
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2048,1,40,40,128,1,bfloat16,fp8,3,2.8883392333984377
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,bfloat16,7,0.02802880108356476
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,fp8,3,0.03086079955101013
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,fp8,7,0.03086720108985901
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2048,1,40,40,128,1,bfloat16,bfloat16,15,2.341851234436035
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,fp8,15,0.030910399556159974
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,bfloat16,31,0.027643200755119324
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,bfloat16,63,0.027432000637054442
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,fp8,31,0.03071039915084839
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,2048,1,40,40,128,1,bfloat16,fp8,7,2.931233596801758
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,fp8,127,0.030807998776435853
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,bfloat16,255,0.04989280104637146
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,fp8,255,0.043838399648666385
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,bfloat16,511,0.07458080053329467
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,fp8,511,0.06281440258026123
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,bfloat16,1023,0.1283504009246826
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,fp8,1023,0.09575999975204467
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,fp8,2047,0.1521056056022644
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,16,1,40,40,128,1,bfloat16,bfloat16,2047,0.23124639987945556
SGLang,0.5.9,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,64,1,32,32,128,1,bfloat16,bfloat16,1,0.06778560280799865
